lr-Adadelta,step,train_seq_loss,train_struct_loss,train_pos_loss,train_total_loss,epoch,val_seq_loss,val_struct_loss,val_pos_loss,val_total_loss,val_ExpRate
1.0,145180,,,,,,,,,,
,145789,0.11593528091907501,0.020877856761217117,0.09576677531003952,0.08712892979383469,238,,,,,
1.0,145790,,,,,,,,,,
,146399,,,,,239,0.4336598515510559,0.05497079715132713,0.2360466569662094,0.28958430886268616,0.5141987800598145
,146399,0.1109246239066124,0.021082153543829918,0.09888304769992828,0.08545363694429398,239,,,,,
1.0,146400,,,,,,,,,,
,147009,0.11458789557218552,0.020657405257225037,0.09886130690574646,0.08717359602451324,240,,,,,
1.0,147010,,,,,,,,,,
,147619,,,,,241,0.4350743889808655,0.056087151169776917,0.24865703284740448,0.29372334480285645,0.5223124027252197
,147619,0.1145302951335907,0.021380145102739334,0.09747444838285446,0.08697875589132309,241,,,,,
1.0,147620,,,,,,,,,,
,148229,0.1138329952955246,0.020850323140621185,0.09691894054412842,0.08635888993740082,242,,,,,
1.0,148230,,,,,,,,,,
,148839,,,,,243,0.41367101669311523,0.05353638157248497,0.22667032480239868,0.2768872082233429,0.5162271857261658
,148839,0.11211885511875153,0.02099255844950676,0.09803798794746399,0.08581700921058655,243,,,,,
1.0,148840,,,,,,,,,,
,149449,0.11556640267372131,0.021636204794049263,0.09684661030769348,0.08740390092134476,244,,,,,
1.0,149450,,,,,,,,,,
